Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Clase Real,Clase Predecida,Prob Mov00,Prob Mov01,Prob Mov02,Prob Mov03,Prob Mov04
9.93,-1.4964,-0.1065,-0.008,-0.0067,0.0453,27.6329,Mov04,Mov04,0.022679,0.038751,0.014005,0.001245,0.92332
9.906,-1.5359,-0.1245,-0.0067,0.0011,0.0317,27.6271,Mov04,Mov04,0.02067,0.056095,0.017032,0.001343,0.904861
9.8761,-1.5191,-0.1101,-0.0016,0.0051,0.0269,27.6329,Mov04,Mov04,0.022743,0.068426,0.019232,0.001438,0.888161
9.839,-1.4856,-0.0826,0.0059,0.0056,0.0285,27.63,Mov04,Mov04,0.028385,0.073418,0.020302,0.001531,0.876363
9.8078,-1.4186,-0.0287,0.0061,0.0037,0.0301,27.6271,Mov04,Mov04,0.030087,0.068795,0.020458,0.001546,0.879114
9.8186,-1.3791,0.0036,0.0013,-0.0013,0.0285,27.6271,Mov04,Mov04,0.026407,0.060304,0.019684,0.001468,0.892137
9.8462,-1.3671,-0.0012,-0.0093,-0.0077,0.0314,27.6271,Mov04,Mov04,0.020524,0.045201,0.017024,0.001318,0.915933
9.8988,-1.4066,-0.0275,-0.0128,-0.0136,0.0357,27.6241,Mov04,Mov04,0.018794,0.036752,0.014752,0.001211,0.928491
9.9551,-1.4533,-0.0658,-0.0096,-0.0123,0.036,27.6212,Mov04,Mov04,0.019646,0.038894,0.014638,0.001201,0.925622
10.0006,-1.4724,-0.097,-0.0075,-0.0013,0.0301,27.6182,Mov04,Mov04,0.019423,0.051967,0.016808,0.001248,0.910554
10.009,-1.476,-0.1077,-0.0067,0.0088,0.0237,27.6241,Mov04,Mov04,0.018802,0.068041,0.019373,0.001308,0.892477
9.9958,-1.4808,-0.1233,-0.0027,0.0168,0.0195,27.6241,Mov04,Mov04,0.019992,0.086719,0.021936,0.001393,0.86996
9.9575,-1.4676,-0.1293,0.0019,0.0195,0.0208,27.6271,Mov04,Mov04,0.022919,0.094071,0.023016,0.001474,0.85852
9.9036,-1.4365,-0.1233,0.0005,0.0136,0.0264,27.63,Mov04,Mov04,0.023895,0.078263,0.021391,0.001477,0.874973
9.8821,-1.4281,-0.1197,0.0008,0.0021,0.0368,27.63,Mov04,Mov04,0.026451,0.056096,0.017937,0.001421,0.898095
9.8713,-1.4293,-0.1089,-0.0005,-0.0053,0.0453,27.63,Mov04,Mov04,0.027755,0.043075,0.015462,0.001359,0.912349
9.8833,-1.4545,-0.097,-0.0011,-0.0059,0.0458,27.6271,Mov04,Mov04,0.027572,0.042302,0.015064,0.001339,0.913722
9.9024,-1.4653,-0.091,-0.0013,-0.0003,0.0405,27.6241,Mov04,Mov04,0.026213,0.05007,0.016426,0.001362,0.905929
9.8964,-1.4461,-0.0694,0.0008,0.0077,0.0368,27.6329,Mov04,Mov04,0.027427,0.061629,0.018546,0.001432,0.890966
9.8641,-1.4066,-0.0347,0.0013,0.0088,0.0386,27.63,Mov04,Mov04,0.029272,0.061123,0.018898,0.001465,0.889243
9.8366,-1.3886,-0.0072,-0.0021,0.0016,0.0474,27.6271,Mov04,Mov04,0.029772,0.045772,0.016311,0.0014,0.906744
9.8402,-1.3946,0.0,-0.0024,-0.0069,0.06,27.6271,Mov04,Mov04,0.032976,0.032703,0.013346,0.001316,0.919658
9.8629,-1.4114,0.0024,0.0053,-0.0069,0.064,27.6271,Mov04,Mov04,0.041026,0.033654,0.013217,0.001346,0.910757
9.8581,-1.4545,-0.018,0.0107,-0.0032,0.0514,27.6271,Mov04,Mov04,0.040897,0.046931,0.015681,0.001447,0.895044
9.8869,-1.4724,-0.0443,0.0131,0.0037,0.028,27.6241,Mov04,Mov04,0.033335,0.076442,0.020703,0.001531,0.867988
9.9156,-1.4317,-0.0323,0.0173,0.0115,0.0147,27.6271,Mov04,Mov04,0.031982,0.107192,0.025449,0.001593,0.833783
9.8952,-1.3707,-0.0072,0.0109,0.0115,0.0152,27.6271,Mov04,Mov04,0.028373,0.09773,0.025308,0.001562,0.847027
9.8904,-1.3372,0.0168,-0.0027,0.0005,0.0306,27.6241,Mov04,Mov04,0.024277,0.055475,0.019035,0.001377,0.899836
9.8964,-1.3479,-0.0012,-0.0165,-0.012,0.0461,27.6212,Mov04,Mov04,0.019551,0.03021,0.013493,0.00117,0.935576
9.9192,-1.4222,-0.0455,-0.028,-0.016,0.0458,27.6241,Mov04,Mov04,0.014112,0.025066,0.011734,0.001057,0.948032
9.9084,-1.4916,-0.1077,-0.0306,-0.0115,0.033,27.63,Mov04,Mov04,0.011399,0.032727,0.013306,0.001096,0.941472
9.9503,-1.5371,-0.1437,-0.0205,-0.0027,0.024,27.63,Mov04,Mov04,0.013136,0.049402,0.016152,0.001199,0.920111
9.9587,-1.5263,-0.1544,-0.0083,0.0069,0.0229,27.6241,Mov04,Mov04,0.017727,0.067679,0.018971,0.001333,0.89429
9.9647,-1.4868,-0.1448,-0.0005,0.0125,0.0242,27.6212,Mov04,Mov04,0.021969,0.078331,0.02071,0.001413,0.877578
9.9563,-1.4437,-0.1197,0.0005,0.0171,0.0248,27.6182,Mov04,Mov04,0.023276,0.083596,0.021875,0.001448,0.869805
9.9335,-1.4234,-0.1041,-0.0016,0.0184,0.0242,27.6271,Mov04,Mov04,0.022432,0.083956,0.022279,0.001458,0.869875
9.9048,-1.4269,-0.103,-0.0011,0.0163,0.0272,27.6241,Mov04,Mov04,0.023613,0.079007,0.021559,0.001474,0.874347
9.894,-1.4353,-0.1065,-0.0008,0.0059,0.0341,27.6241,Mov04,Mov04,0.025055,0.060842,0.018666,0.001421,0.894016
9.8988,-1.4186,-0.1065,-0.0051,-0.0059,0.044,27.6329,Mov04,Mov04,0.024308,0.040769,0.015122,0.0013,0.9185
9.9335,-1.4162,-0.0898,-0.0101,-0.0115,0.0549,27.63,Mov04,Mov04,0.023639,0.029203,0.012426,0.001179,0.933552
9.9467,-1.4401,-0.091,-0.0139,-0.0101,0.0568,27.63,Mov04,Mov04,0.02201,0.02787,0.011898,0.001145,0.937077
9.9419,-1.4724,-0.1006,-0.0144,-0.0003,0.0498,27.6271,Mov04,Mov04,0.020796,0.036875,0.013672,0.00121,0.927447
9.9264,-1.4712,-0.1006,-0.0109,0.0093,0.044,27.6271,Mov04,Mov04,0.021973,0.049555,0.016092,0.00131,0.91107
9.8797,-1.4664,-0.0838,-0.0045,0.0117,0.0461,27.6271,Mov04,Mov04,0.027032,0.054547,0.016949,0.001408,0.900064
9.8497,-1.47,-0.0706,0.0032,0.0043,0.0549,27.6241,Mov04,Mov04,0.035525,0.046678,0.015409,0.001435,0.900953
9.8462,-1.4353,-0.0443,0.0043,-0.0112,0.0658,27.6212,Mov04,Mov04,0.039522,0.030469,0.012389,0.001328,0.916293
9.8869,-1.4401,-0.0479,-0.0064,-0.0208,0.0706,27.6182,Mov04,Mov04,0.030656,0.02091,0.010055,0.001153,0.937227
9.9359,-1.4449,-0.0419,-0.0005,-0.0117,0.0589,27.6153,Mov04,Mov04,0.031767,0.030983,0.012468,0.001233,0.92355
9.9288,-1.4341,-0.0371,-0.0003,0.0112,0.0301,27.6153,Mov04,Mov04,0.025208,0.070065,0.020073,0.001421,0.883233
9.918,-1.4317,-0.0371,-0.0021,0.0258,0.0085,27.6182,Mov04,Mov04,0.019453,0.117822,0.026957,0.001508,0.834259
9.9311,-1.4413,-0.0323,0.0051,0.0216,0.0179,27.6241,Mov04,Mov04,0.02541,0.10486,0.024833,0.001525,0.843372
9.912,-1.4413,-0.0455,0.0067,0.0059,0.0437,27.6241,Mov04,Mov04,0.034027,0.057338,0.017608,0.001438,0.889589
9.9288,-1.4569,-0.0599,0.0072,-0.0104,0.0624,27.6241,Mov04,Mov04,0.039491,0.033144,0.012701,0.001296,0.913369
9.9599,-1.4629,-0.0754,0.0024,-0.0093,0.0616,27.6271,Mov04,Mov04,0.034408,0.032059,0.012421,0.001244,0.919868
9.9347,-1.4557,-0.0742,-0.0051,0.0032,0.0445,27.63,Mov04,Mov04,0.025232,0.047191,0.01581,0.001313,0.910454
9.8869,-1.47,-0.0706,-0.0085,0.0123,0.0336,27.6271,Mov04,Mov04,0.021551,0.063123,0.018686,0.001395,0.895244
9.8497,-1.4748,-0.0754,-0.0072,0.0101,0.0381,27.6271,Mov04,Mov04,0.023493,0.058653,0.017901,0.00142,0.898534
9.8378,-1.4952,-0.0766,-0.0045,0.0016,0.0474,27.6212,Mov04,Mov04,0.027126,0.046199,0.015436,0.001386,0.909854
9.8545,-1.488,-0.067,-0.0029,-0.0043,0.0493,27.6212,Mov04,Mov04,0.028214,0.041168,0.014537,0.001346,0.914733
9.8833,-1.4688,-0.0587,-0.0051,-0.0037,0.0397,27.63,Mov04,Mov04,0.024095,0.046072,0.015821,0.001329,0.912683
9.9024,-1.4317,-0.0455,-0.0077,0.0032,0.0274,27.6212,Mov04,Mov04,0.020183,0.058981,0.018701,0.001351,0.900785
9.9108,-1.4198,-0.018,-0.0045,0.0099,0.024,27.6241,Mov04,Mov04,0.021561,0.071368,0.020776,0.001405,0.88489
9.894,-1.4174,-0.0168,-0.0035,0.0101,0.0256,27.63,Mov04,Mov04,0.02267,0.071193,0.020757,0.001427,0.883953
9.9012,-1.4305,-0.0084,-0.0027,0.0077,0.0261,27.63,Mov04,Mov04,0.023141,0.068733,0.020215,0.001413,0.886498
9.912,-1.4557,-0.0204,-0.0037,0.0091,0.0253,27.63,Mov04,Mov04,0.022217,0.070583,0.020191,0.001404,0.885606
9.8737,-1.4557,-0.0263,-0.0067,0.0085,0.0242,27.6271,Mov04,Mov04,0.020665,0.069465,0.020211,0.001414,0.888245
9.8366,-1.4449,-0.0192,-0.0099,0.0005,0.0309,27.63,Mov04,Mov04,0.02052,0.053569,0.017762,0.001367,0.906782
9.8378,-1.4257,-0.0263,-0.012,-0.0109,0.0458,27.6241,Mov04,Mov04,0.022012,0.034177,0.013881,0.001258,0.928673
9.8378,-1.4293,-0.0419,-0.0168,-0.0213,0.0592,27.6271,Mov04,Mov04,0.021586,0.022031,0.010763,0.001139,0.944481
9.8689,-1.4509,-0.0718,-0.0232,-0.0277,0.0642,27.6329,Mov04,Mov04,0.018524,0.016815,0.009111,0.001032,0.954518
9.9084,-1.4796,-0.085,-0.0277,-0.0274,0.0637,27.6329,Mov04,Mov04,0.016159,0.016059,0.008709,0.00098,0.958095
9.9264,-1.4904,-0.1006,-0.0277,-0.0192,0.0533,27.63,Mov04,Mov04,0.014725,0.021707,0.010305,0.001028,0.952235
9.9168,-1.4988,-0.1065,-0.0218,-0.0056,0.0392,27.63,Mov04,Mov04,0.015327,0.036749,0.013839,0.00117,0.932916
9.8821,-1.4988,-0.1053,-0.0141,0.0021,0.0248,27.6329,Mov04,Mov04,0.016374,0.057535,0.017956,0.001321,0.906813
9.894,-1.5048,-0.0958,-0.0067,-0.0008,0.0213,27.6329,Mov04,Mov04,0.018689,0.062918,0.018814,0.00136,0.898219
9.9311,-1.5048,-0.0946,-0.0008,-0.008,0.0336,27.63,Mov04,Mov04,0.023795,0.049378,0.016152,0.001315,0.90936
9.9419,-1.488,-0.0946,0.0,-0.0136,0.045,27.6271,Mov04,Mov04,0.026855,0.037837,0.013888,0.001259,0.920161
9.9335,-1.47,-0.085,-0.0053,-0.0115,0.0456,27.6212,Mov04,Mov04,0.024117,0.036361,0.013756,0.001235,0.924531
9.9276,-1.4724,-0.0946,-0.0083,-0.0035,0.0421,27.6241,Mov04,Mov04,0.022148,0.042451,0.014969,0.001267,0.919165
9.9,-1.5048,-0.1065,-0.0035,0.0021,0.0386,27.6271,Mov04,Mov04,0.02441,0.05302,0.016603,0.001364,0.904602
9.8737,-1.5275,-0.1149,0.0032,0.0035,0.0378,27.6271,Mov04,Mov04,0.028572,0.060238,0.017543,0.00145,0.892196
9.8845,-1.5275,-0.1161,0.0104,0.0011,0.0389,27.63,Mov04,Mov04,0.033865,0.061728,0.017663,0.001484,0.885261
9.9204,-1.4856,-0.0982,0.0101,0.0003,0.0429,27.6241,Mov04,Mov04,0.034968,0.055797,0.016955,0.001434,0.890845
9.9443,-1.4712,-0.0874,0.0051,0.0035,0.0445,27.63,Mov04,Mov04,0.03178,0.053524,0.016631,0.001386,0.896679
9.9156,-1.4832,-0.097,-0.0008,0.0059,0.04,27.63,Mov04,Mov04,0.02665,0.056364,0.017212,0.001388,0.898385
9.9024,-1.5143,-0.1113,0.0005,0.0048,0.0325,27.6271,Mov04,Mov04,0.025189,0.063739,0.018312,0.00142,0.891339
9.9383,-1.5311,-0.1041,0.0123,0.0043,0.033,27.6359,Mov04,Mov04,0.033025,0.071381,0.019002,0.001476,0.875116
9.9407,-1.5048,-0.1041,0.0187,0.0051,0.0378,27.6329,Mov04,Mov04,0.040452,0.071708,0.019068,0.001519,0.867253
9.9156,-1.4676,-0.0766,0.0149,0.0059,0.0352,27.63,Mov04,Mov04,0.036929,0.072038,0.019731,0.001521,0.869782
9.9012,-1.4198,-0.0575,0.004,0.0069,0.0306,27.6212,Mov04,Mov04,0.0277,0.068333,0.020051,0.00146,0.882456
9.8869,-1.409,-0.0335,-0.0051,0.0064,0.0325,27.6241,Mov04,Mov04,0.023206,0.059351,0.018819,0.001392,0.897233
9.8785,-1.4329,-0.0371,-0.0037,0.0059,0.0365,27.6241,Mov04,Mov04,0.025014,0.056946,0.018052,0.001399,0.898588
9.8414,-1.4605,-0.0503,-0.0029,0.0083,0.0344,27.6271,Mov04,Mov04,0.025213,0.062997,0.018871,0.001457,0.891462
9.8474,-1.4784,-0.0419,0.0008,0.0088,0.0322,27.6271,Mov04,Mov04,0.02698,0.06876,0.019564,0.001487,0.883209
9.8665,-1.4545,-0.0251,0.0032,0.0061,0.0365,27.6271,Mov04,Mov04,0.029783,0.062676,0.018712,0.001466,0.887364
9.8557,-1.421,-0.0215,-0.0027,0.0005,0.0434,27.6329,Mov04,Mov04,0.027682,0.047718,0.016459,0.001383,0.906758
9.8605,-1.4329,-0.0359,-0.0112,-0.0069,0.0464,27.63,Mov04,Mov04,0.022561,0.036473,0.014209,0.001267,0.925491
9.9,-1.4449,-0.0551,-0.0176,-0.0067,0.0469,27.6271,Mov04,Mov04,0.018999,0.033362,0.013393,0.001189,0.933057
9.894,-1.4748,-0.0658,-0.0192,-0.0035,0.0453,27.6271,Mov04,Mov04,0.018097,0.035838,0.013712,0.001202,0.931152
9.8725,-1.4952,-0.0742,-0.0157,0.0005,0.0418,27.6241,Mov04,Mov04,0.019263,0.042721,0.014967,0.001274,0.921776
9.8737,-1.4904,-0.0742,-0.0104,0.0029,0.0402,27.6241,Mov04,Mov04,0.021661,0.048463,0.016027,0.00133,0.912519
9.8821,-1.5012,-0.085,-0.0069,0.0027,0.0397,27.63,Mov04,Mov04,0.023176,0.050743,0.016292,0.001351,0.908438
9.8737,-1.5311,-0.103,-0.0032,0.0005,0.0346,27.63,Mov04,Mov04,0.02367,0.055908,0.017023,0.001388,0.902012
9.8869,-1.5215,-0.103,-0.0008,-0.0005,0.0274,27.6359,Mov04,Mov04,0.022975,0.062375,0.018317,0.001404,0.894928
9.9,-1.4796,-0.0862,-0.0043,-0.0029,0.0264,27.63,Mov04,Mov04,0.020866,0.057397,0.01802,0.001354,0.902363
9.8892,-1.4473,-0.0634,-0.0096,-0.0069,0.0349,27.6329,Mov04,Mov04,0.020238,0.044026,0.015822,0.001282,0.918632
9.9108,-1.4521,-0.0658,-0.0123,-0.0107,0.041,27.63,Mov04,Mov04,0.019856,0.036321,0.014088,0.001213,0.928521
9.9539,-1.4748,-0.0826,-0.0144,-0.004,0.0378,27.6388,Mov04,Mov04,0.018172,0.041358,0.014841,0.001205,0.924425
9.9599,-1.4736,-0.1006,-0.0171,0.008,0.0277,27.6329,Mov04,Mov04,0.015636,0.056781,0.017741,0.001259,0.908582
9.9455,-1.4772,-0.0958,-0.0149,0.0149,0.0205,27.6241,Mov04,Mov04,0.015579,0.072878,0.020353,0.00133,0.88986
9.9479,-1.4736,-0.1089,-0.008,0.0131,0.024,27.6271,Mov04,Mov04,0.018854,0.072778,0.020215,0.001369,0.886783
9.9395,-1.4844,-0.1006,0.0011,0.0075,0.0325,27.6241,Mov04,Mov04,0.025505,0.065582,0.018765,0.001405,0.888743
9.9467,-1.4784,-0.1018,0.0053,0.0027,0.0373,27.6271,Mov04,Mov04,0.029264,0.059084,0.017676,0.001398,0.892578
9.9635,-1.4617,-0.0946,0.0024,0.0037,0.0368,27.6271,Mov04,Mov04,0.027173,0.057948,0.017654,0.001367,0.895859
9.9383,-1.4617,-0.0934,-0.0043,0.0093,0.0349,27.6212,Mov04,Mov04,0.023305,0.060889,0.018238,0.001369,0.896198
9.8785,-1.4952,-0.0874,-0.0093,0.0123,0.0328,27.6212,Mov04,Mov04,0.020837,0.063987,0.018605,0.001399,0.895172
9.8725,-1.494,-0.073,-0.0085,0.0115,0.0322,27.6182,Mov04,Mov04,0.021267,0.064332,0.018709,0.001406,0.894285
9.8533,-1.4676,-0.0563,-0.0096,0.0088,0.0346,27.6241,Mov04,Mov04,0.02147,0.058493,0.018089,0.001395,0.900554
9.839,-1.4329,-0.0263,-0.0128,0.004,0.0381,27.6241,Mov04,Mov04,0.020807,0.049008,0.016822,0.001347,0.912016
9.833,-1.4198,-0.018,-0.0147,-0.0035,0.044,27.6241,Mov00,Mov04,0.020851,0.038604,0.014873,0.001284,0.924388
9.8617,-1.4234,-0.006,-0.0155,-0.0077,0.0514,27.6212,Mov00,Mov04,0.021748,0.031518,0.013122,0.001215,0.932396
9.8785,-1.4437,-0.0383,-0.0157,-0.0115,0.0536,27.6182,Mov00,Mov04,0.021337,0.028594,0.012258,0.001179,0.936633
9.9335,-1.5155,-0.0814,-0.0136,-0.0077,0.0488,27.6182,Mov00,Mov04,0.020737,0.033937,0.012858,0.001185,0.931283
9.9647,-1.5622,-0.1209,-0.0072,0.0037,0.0394,27.6212,Mov00,Mov04,0.021961,0.051518,0.015661,0.001288,0.909571
9.9371,-1.5419,-0.1329,-0.0035,0.0149,0.0309,27.6124,Mov00,Mov04,0.02258,0.073449,0.019262,0.001413,0.883296
9.8881,-1.5012,-0.1149,-0.0016,0.0147,0.0312,27.6124,Mov00,Mov04,0.024279,0.074454,0.019977,0.00147,0.87982
9.8677,-1.4772,-0.1137,0.0005,0.0061,0.0376,27.6182,Mov00,Mov04,0.027023,0.060309,0.018083,0.00145,0.893135
9.8653,-1.4712,-0.1006,-0.0008,0.0005,0.045,27.6241,Mov00,Mov04,0.028168,0.048354,0.016014,0.001394,0.906071
9.8713,-1.4688,-0.0838,-0.004,0.0005,0.0458,27.6212,Mov00,Mov04,0.026504,0.045882,0.015586,0.001359,0.910669
9.8593,-1.4653,-0.0718,-0.0072,0.0035,0.0384,27.6212,Mov00,Mov04,0.02309,0.051986,0.016936,0.001375,0.906613
9.8629,-1.4736,-0.0563,-0.0072,0.0088,0.033,27.6182,Mov00,Mov04,0.022255,0.061551,0.01852,0.001408,0.896265
9.8521,-1.4856,-0.0419,-0.0035,0.008,0.0336,27.6182,Mov00,Mov04,0.024674,0.063419,0.018674,0.001441,0.891791
9.845,-1.482,-0.0479,-0.0024,0.0019,0.0392,27.6212,Mov00,Mov04,0.026442,0.053471,0.017018,0.001413,0.901656
9.8605,-1.4712,-0.0515,-0.0027,-0.0045,0.0477,27.6212,Mov00,Mov04,0.028056,0.041791,0.014827,0.001344,0.913981
9.8689,-1.4641,-0.0467,-0.004,-0.0104,0.0536,27.6212,Mov00,Mov04,0.028375,0.033905,0.013215,0.001281,0.923224
9.8641,-1.47,-0.0622,-0.0067,-0.0099,0.0565,27.6271,Mov00,Mov04,0.027325,0.031804,0.012678,0.001262,0.926932
9.8916,-1.4868,-0.0682,-0.0045,-0.0053,0.053,27.6241,Mov00,Mov04,0.027775,0.037054,0.013604,0.001288,0.920278
9.8928,-1.4916,-0.0682,-0.0056,0.0019,0.0421,27.63,Mov00,Mov04,0.024617,0.048753,0.015944,0.001342,0.909345
9.8928,-1.4976,-0.0778,-0.0067,0.0069,0.0309,27.6271,Mov00,Mov04,0.021433,0.061942,0.018333,0.001382,0.896909
9.8904,-1.5119,-0.1508,-0.0072,0.0269,0.0317,27.6241,Mov00,Mov04,0.021624,0.084705,0.021062,0.001486,0.871123
9.9036,-1.5143,-0.0874,-0.0061,0.0362,0.0338,27.6212,Mov00,Mov04,0.023849,0.096181,0.02216,0.001517,0.856292
9.9168,-1.5167,-0.1101,-0.0037,0.0456,0.0416,27.6241,Mov00,Mov04,0.027644,0.1023,0.022294,0.00156,0.846202
9.93,-1.5131,-0.1113,-0.0072,0.0632,0.0445,27.6271,Mov00,Mov04,0.027121,0.1236,0.024102,0.001595,0.823581
9.9395,-1.5215,-0.0886,-0.0072,0.0735,0.0392,27.63,Mov00,Mov04,0.025946,0.155203,0.026772,0.00162,0.790459
9.9264,-1.4928,-0.0718,-0.012,0.0719,0.0378,27.6329,Mov00,Mov04,0.023196,0.145906,0.026648,0.001593,0.802657
9.9096,-1.4736,-0.0371,-0.0184,0.0581,0.0426,27.6329,Mov00,Mov04,0.021298,0.102935,0.022884,0.001501,0.851382
9.9,-1.4796,-0.0192,-0.0139,0.0426,0.0469,27.6241,Mov00,Mov04,0.024355,0.080118,0.020133,0.001466,0.873929
9.9012,-1.488,-0.0108,-0.0096,0.0328,0.041,27.6241,Mov00,Mov04,0.024697,0.078278,0.020097,0.001458,0.87547
9.8892,-1.4832,-0.0132,-0.0112,0.029,0.0272,27.6271,Mov00,Mov04,0.020192,0.088463,0.022097,0.001458,0.86779
9.8737,-1.4964,0.0036,-0.0096,0.0226,0.0208,27.6241,Mov00,Mov04,0.019466,0.089888,0.022496,0.00146,0.86669
9.8545,-1.5036,0.0024,-0.0051,0.0112,0.0288,27.6271,Mov00,Mov04,0.023218,0.07074,0.019703,0.001446,0.884892
9.8354,-1.5048,-0.0036,-0.0027,-0.0059,0.0442,27.6271,Mov00,Mov04,0.027851,0.043893,0.015098,0.001361,0.911797
9.8569,-1.4916,-0.0108,-0.004,-0.0189,0.0565,27.6329,Mov00,Mov04,0.029116,0.028408,0.011854,0.001234,0.929387
9.8869,-1.4808,-0.0108,-0.0032,-0.0221,0.0576,27.6271,Mov00,Mov04,0.029374,0.026367,0.011403,0.001197,0.931659
9.894,-1.4688,-0.018,-0.0048,-0.0133,0.0448,27.6271,Mov00,Mov04,0.025283,0.036302,0.013874,0.001256,0.923285
9.8976,-1.4629,0.0012,-0.0088,0.0008,0.028,27.63,Mov00,Mov04,0.020178,0.056222,0.017954,0.001328,0.904318
9.894,-1.4533,0.0227,-0.0123,0.0109,0.0208,27.6329,Mov00,Mov04,0.017846,0.07067,0.020506,0.001365,0.889613
9.8701,-1.4461,0.0359,-0.016,0.0101,0.0248,27.6329,Mov00,Mov04,0.017308,0.063276,0.019417,0.001345,0.898655
9.8318,-1.4868,0.012,-0.0192,-0.0016,0.033,27.6329,Mov00,Mov04,0.016993,0.045514,0.015949,0.001279,0.920264
9.8605,-1.5359,-0.0156,-0.0181,-0.0152,0.037,27.6271,Mov00,Mov04,0.017019,0.034802,0.013395,0.001189,0.933595
9.9132,-1.5323,-0.0275,-0.0133,-0.0168,0.0413,27.6241,Mov00,Mov04,0.019401,0.03308,0.012848,0.001168,0.933503
9.9144,-1.5119,-0.0383,-0.0099,-0.0117,0.0413,27.6271,Mov00,Mov04,0.021308,0.037318,0.013798,0.001219,0.926356
9.8952,-1.5251,-0.0347,-0.0093,-0.0064,0.0373,27.63,Mov00,Mov04,0.021209,0.044106,0.015066,0.001274,0.918345
9.8809,-1.5131,-0.0311,-0.0088,-0.0008,0.037,27.63,Mov00,Mov04,0.021933,0.048956,0.016012,0.001319,0.91178
9.8533,-1.5131,-0.0407,-0.012,-0.0027,0.036,27.63,Mov00,Mov04,0.020067,0.046794,0.015768,0.00131,0.91606
9.8222,-1.5299,-0.0599,-0.0149,-0.0069,0.0344,27.6271,Mov00,Mov04,0.018167,0.043735,0.01524,0.001296,0.921562
9.845,-1.5479,-0.0682,-0.0117,-0.0128,0.033,27.6212,Mov00,Mov04,0.018761,0.041989,0.014781,0.001275,0.923194
9.8976,-1.5263,-0.067,-0.0075,-0.0163,0.0349,27.6212,Mov00,Mov04,0.020602,0.039592,0.014348,0.001243,0.924214
9.9264,-1.4988,-0.0575,-0.0051,-0.0155,0.0397,27.6153,Mov00,Mov04,0.022906,0.037717,0.013999,0.001232,0.924147
9.9539,-1.4928,-0.0527,-0.0037,-0.012,0.0392,27.6212,Mov00,Mov04,0.023599,0.040535,0.01451,0.001238,0.920117
9.9695,-1.4916,-0.0563,-0.0069,-0.0035,0.032,27.6241,Mov00,Mov04,0.020604,0.049887,0.016317,0.001259,0.911933
9.9551,-1.476,-0.0455,-0.0117,0.0027,0.0269,27.6241,Mov00,Mov04,0.01788,0.056177,0.017687,0.001274,0.906983
9.9431,-1.4904,-0.0515,-0.0123,0.0027,0.0277,27.6241,Mov00,Mov04,0.017829,0.055645,0.017465,0.001278,0.907784
9.9347,-1.5239,-0.073,-0.0083,0.0005,0.0338,27.6241,Mov00,Mov04,0.020678,0.052179,0.016398,0.001295,0.90945
9.906,-1.5335,-0.079,-0.0027,-0.0003,0.0416,27.6212,Mov00,Mov04,0.025817,0.04963,0.015698,0.001344,0.907511
9.8821,-1.5119,-0.0646,0.0011,-0.0037,0.0458,27.6241,Mov00,Mov04,0.029701,0.04589,0.015189,0.001365,0.907855
9.9036,-1.4892,-0.0539,0.0008,-0.0051,0.045,27.63,Mov00,Mov04,0.029087,0.044623,0.015151,0.001338,0.909801
9.9024,-1.4976,-0.0347,-0.0019,-0.0003,0.0392,27.63,Mov00,Mov04,0.026266,0.051323,0.016387,0.001354,0.904671
9.8821,-1.5095,-0.0263,-0.0029,0.0056,0.0272,27.6271,Mov00,Mov04,0.023073,0.067341,0.019166,0.001416,0.889004
9.8653,-1.5107,-0.0347,-0.0008,0.0096,0.0203,27.6271,Mov00,Mov04,0.022687,0.081849,0.021416,0.00148,0.872569
9.8474,-1.4928,-0.0215,0.0024,0.0085,0.0256,27.6359,Mov00,Mov04,0.026249,0.077198,0.020836,0.001508,0.874209
9.8414,-1.4688,-0.0096,0.0056,0.0011,0.0362,27.6329,Mov00,Mov04,0.031515,0.060256,0.018298,0.001479,0.888451
9.8569,-1.4341,0.0156,0.0013,-0.0045,0.0437,27.63,Mov00,Mov04,0.030641,0.045957,0.016026,0.001382,0.905995
9.8474,-1.409,0.0192,-0.0107,-0.0077,0.0453,27.6271,Mov00,Mov04,0.023298,0.036634,0.014504,0.001275,0.924289
9.8354,-1.4281,0.0108,-0.0205,-0.0123,0.0456,27.6271,Mov00,Mov04,0.018145,0.030276,0.013059,0.001186,0.937334
9.8689,-1.4796,-0.0168,-0.0218,-0.0165,0.0488,27.6241,Mov00,Mov04,0.017448,0.026578,0.011729,0.001124,0.94312
9.9144,-1.506,-0.0503,-0.0213,-0.0165,0.0501,27.6241,Mov00,Mov04,0.017328,0.026088,0.011328,0.001095,0.944161
9.9323,-1.5359,-0.0694,-0.0197,-0.0099,0.0442,27.6271,Mov00,Mov04,0.017037,0.032772,0.012627,0.001139,0.936425
9.9371,-1.5419,-0.0826,-0.0168,-0.0024,0.0378,27.6241,Mov00,Mov04,0.017343,0.042479,0.014524,0.001207,0.924448
9.9168,-1.5419,-0.0826,-0.0155,-0.0005,0.0397,27.6241,Mov00,Mov04,0.018511,0.043591,0.014695,0.001239,0.921964
9.8641,-1.5251,-0.0778,-0.0147,-0.0064,0.0477,27.6271,Mov00,Mov04,0.020614,0.035702,0.013299,0.00124,0.929145
9.8366,-1.5131,-0.0778,-0.016,-0.0171,0.0528,27.6241,Mov00,Mov04,0.020529,0.027227,0.011602,0.001185,0.939458
